LAT,LONG,NAME
33.7281617,-84.2507548,Columbia High School
34.0103774,-84.2504775,Barnwell School
33.7632,-84.2498,Becker Adventist School
33.7320505,-84.2474214,Snapfinger Elementary School
33.9287126,-84.2474217,Mechanicsville School (historical)
34.8811945,-84.247417,East Fannin Middle School
33.8853803,-84.2465883,Wiley School (historical)
33.7478834,-84.2457547,Peachcrest Elementary School
34.0767,-84.2451,Creek View Elementary School
33.6509416,-84.2446433,New County Line School
33.6573304,-84.2443655,County Line School
33.2187265,-84.2440894,Sacred Heart School
33.4972,-84.244,Pates Creek Elementary School
34.0756,-84.2416,Creek View Elementary School
33.6895517,-84.2410322,Bob Mathis Elementary School
34.9348047,-84.2407505,Jerusalem School (historical)
33.4959,-84.2405,Pate's Creek Elementary School
31.5054524,-84.2404644,Riverview Academy
33.2231,-84.2401,Futral Road Elementary School
33.2556693,-84.2399231,Jackson Road Elementary School
33.8734361,-84.2399212,Evansdale School
34.0188785,-84.2399202,Autrey Mill Middle School
33.8026045,-84.2396434,Atlanta School for the Deaf
34.0188672,-84.239487,Autrey Mill Middle School
33.8051,-84.2391,DeKalb Truancy School
34.8764725,-84.2390834,Morganton School
34.9023053,-84.2388058,Bald Knob School (historical)
31.590173,-84.2387985,Deerfield-Windsor Lower School
33.8057,-84.2385,DeKalb Alternative Night School
33.2195,-84.2381,Grace Fellowship Christian School
33.8053822,-84.2379767,Adult Education Center
33.6831,-84.2371,Cathedral Academy
33.2426142,-84.2368673,East Griffin Elementary School
33.7973268,-84.2368655,Indian Creek School
33.747328,-84.2365878,Towers High School
33.7937158,-84.2365878,Clarkston High School
33.8906581,-84.2365878,Pleasantdale Elementary School
33.9628786,-84.2365878,Peachtree Elementary School
33.6536,-84.2359,Annointed Word Christian
33.5373337,-84.2357538,Smith-Barnes School
32.0896079,-84.2354656,Sumter School
33.85677,-84.2346432,Midvale School
32.0659974,-84.234632,Eurlow School
33.789827,-84.2343654,DeKalb Technical Institute
34.0356549,-84.2340875,Dolvin School
34.1587079,-84.234087,Midway School
33.7512168,-84.2332542,Glenhaven School
32.5540344,-84.2332481,Taylor County Elementary School
32.059331,-84.233243,Americus High School
33.2277,-84.233,Spalding High School
33.2287263,-84.232978,Griffin Academy
33.792327,-84.2329765,DeKalb Community College
33.7864,-84.2327,Indian Creek Christian School
32.9337421,-84.2326951,Liberty School (historical)
34.0553,-84.2318,Ocee Elementary School
33.9426,-84.2314,Susan Stripling Elementary School
33.543167,-84.2310314,Stockbridge Elementary School
33.5417782,-84.2307536,Stockbridge Senior High School
34.0691,-84.2306,Webb Bridge Middle School
33.4465018,-84.2301985,Crossroads School (historical)
34.4250927,-84.2301959,West Side School
32.045998,-84.2301872,Cobb School
33.9441,-84.2301,Stripling Elementary School
32.0840526,-84.2299098,Staley Middle School
34.0666,-84.2299,Webb Bridtge Middle School
33.9842671,-84.2290873,Pickneyville Middle School
33.7798273,-84.2285318,Dunaire Elementary School
33.6092763,-84.227976,Fairview School
33.6667,-84.2267,Narvie Harris Elementary School
33.4813,-84.2265,Community Bible School
33.6668,-84.2264,Narvie Harris Elementary School
33.8101045,-84.2257539,Jolly School
34.9789707,-84.2251947,Bell School
32.0671086,-84.2251873,Reese Park Grammar School (historical)
33.7048293,-84.2249205,Rainbow Elementary School
33.7023293,-84.2246427,Southwest DeKalb High School
32.0782196,-84.2240763,East View School
30.8749133,-84.2240684,Washington School
33.3773356,-84.22381,Saint Paul School (historical)
34.9128609,-84.2238054,Loving School
33.7426061,-84.2232539,Atherton School
33.758439,-84.2226983,Rowland School
33.8275317,-84.2223265,Idlewood Elementary School
33.8373279,-84.2218716,Brockett Elementary School
33.855729,-84.2217531,St. Andrews Preschool
34.0625989,-84.2215866,Dodd School (historical)
33.5576111,-84.2210311,Stockbridge Junior High School
33.7072,-84.221,Love The Children Christian School
34.0645837,-84.2209967,Alpharetta International Academy
33.8556591,-84.2207536,Tucker Elementary School
33.7223289,-84.220476,Canby Lane Elementary School
32.67653,-84.2204706,Damascus School (historical)
33.9375,-84.2195,Hopewell Christian Academy
32.55459,-84.2190812,Taylor County High School
33.6789967,-84.2185313,Chapel Hill Elementary School
33.8685431,-84.2183143,School
33.8687143,-84.2182535,Livsey School
34.9459159,-84.217972,Cutcane School
31.5898955,-84.2179647,Westover High School
34.758975,-84.2179713,Dial School (historical)
30.9482447,-84.2168466,Pleasant Valley School (historical)
33.7092738,-84.2163091,South DeKalb Psychoeducational Center
34.9173053,-84.2163052,Flint Mill School (historical)
32.0562758,-84.2162979,Georgia Southwestern College
33.709,-84.2162,DeKalb Transition School
32.9681854,-84.2160282,Union Hill School (historical)
33.5792773,-84.2160309,Morris Grove School (historical)
32.059609,-84.2160202,Anthony School (historical)
33.4267799,-84.2157536,Oakland School (historical)
33.8562146,-84.2157534,Tucker High School
34.068,-84.2149,Lake Windward Elementary School
34.0624,-84.2146,Clear Springs Christian Academy
31.2424041,-84.2143501,Mitchell-Baker High School
33.8473155,-84.2140439,Tucker Middle School
32.0679422,-84.2129647,Cherokee School
33.6548308,-84.2124199,Faith Christian Academy
30.7815825,-84.2124002,Centennial School (historical)
31.5837845,-84.2121311,Albany Junior College
33.8326296,-84.2121213,Stone Mountain Middle School
33.7795497,-84.2115868,Allgood Elementary School
34.0695,-84.211,Lake Windward Elementary School
34.0482,-84.2109,Taylor Road Middle School
34.0535,-84.2103,Taylor Road Middle School
30.8871352,-84.2101791,Northside School
30.7029733,-84.2096216,Rocky Hill School (historical)
33.9511,-84.2079,Norcross Christian Academy
31.2274045,-84.2074053,Mitchell County Middle School
33.0609586,-84.2071404,Milner Cross Roads School (historical)
33.68483,-84.207142,Green Pastures Christian Academy
33.9451015,-84.2071416,Norcross Elementary School
33.4394,-84.207,People's Baptist Academy
33.4992795,-84.2068636,Eagles Landing High School
33.8114936,-84.2065865,West End School (historical)
31.2379599,-84.205461,Rockdale High School (historical)
31.0037987,-84.2054579,Shiver School
33.3727,-84.2048,Luella Middle School
34.290315,-84.2044877,Matt Elementary School
33.1659528,-84.2043644,Central School (historical)
33.9387128,-84.204086,Summerous Middle School
34.8731397,-84.2040825,Star Creek School (historical)
30.8715801,-84.2040675,Southside School
33.8098269,-84.2035308,Hambrick School
33.5002,-84.2033,Eagle's Landing Middle School
31.612673,-84.2032423,Deerfield-Windsor Upper School
32.0123884,-84.2032414,Jerusalem School (historical)
31.5623961,-84.2029642,West Town Elementary School
33.940935,-84.2021414,Norcross High School
33.8005,-84.2021,East DeKalb Campus
33.8005,-84.2021,East DeKalb Special Education Center
34.09,-84.202,McGinnis Woods Country Day School
33.8106603,-84.2015863,Stone Mountain High School
33.7992,-84.2011,DeKalb Alternative School
33.0740136,-84.2004738,Stroudsville School (historical)
33.7417731,-84.2001975,Woodridge Elementary School
30.8718579,-84.1999007,Cairo High School
31.6079509,-84.1990755,Sherwood Acres Elementary School
33.1173445,-84.1982522,Birch Street School
33.7886111,-84.1980556,Rockbridge Elementary School
33.5634444,-84.1979747,Cotton Indian Elementary School
33.430669,-84.1976973,Oakland Elementary School
33.1165,-84.1973,Saint George's Episcopal School
33.501,-84.1969,Flippen Elementary School
34.7375869,-84.1965822,Bunker Hill School
33.8995471,-84.1963079,Rockbridge Elementary School
33.7629,-84.1963,Love and Grace Christian Academy
34.0553,-84.1959,Abbott Hill Elementary School
33.4592799,-84.1957525,Foster School (historical)
33.7831,-84.1953,Freedom Middle School
31.0612974,-84.1951805,Humphries School (historical)
33.9492,-84.1951,Answer Center Christian Academy
33.6223318,-84.1949191,Gordon School (historical)
34.022841,-84.1944128,Johns Creek High School
33.0031842,-84.1938056,Midway School (historical)
32.0732202,-84.1935195,Southland Academy
33.1959515,-84.1929756,Pleasant Grove School (historical)
32.8898553,-84.1924158,Grays School (historical)
34.2442802,-84.1922816,Friendship School
31.5796181,-84.1918529,Magnolia School
34.0135,-84.191,Perimeter Christian School
34.9259166,-84.190471,Flint Grove School
33.8156604,-84.1896412,Stone Mill Elementary School
34.8431405,-84.1893598,Hurst School (historical)
33.6769444,-84.1888889,Browns Mill Elementary School
32.1176634,-84.1885199,South Georiga Technical School
34.03,-84.1883,Medlock Bridge Elementary School
31.587118,-84.1882417,Merry Acres Elementary School
31.5829515,-84.187964,Saint Teresas School
34.1488,-84.1879,Lanier Technical Institute Forsyth Campus
33.4253914,-84.1876969,Pleasant Hill School
34.0609836,-84.1863734,School
34.8867508,-84.1863042,Hemp School (historical)
34.2032,-84.1861,Ivy League Montessori School
33.977601,-84.1860292,Berkeley Lake School
33.6073,-84.1858,Austin Road Middle School
30.922412,-84.1849007,Goldenrod School (historical)
30.8868575,-84.1843446,Eastside Elementary School
33.6888889,-84.1838889,Edward L. Bouie Senior Traditional Theme School
33.6895,-84.1837,Edward L Bouie Senior Elementary School
33.7236,-84.1834,Miller Grove Middle School
34.9773046,-84.1815817,Harper School
33.7114963,-84.18103,Snapfinger Woods Elementary School
33.2451159,-84.1801981,Atkins School (historical)
31.592118,-84.1796305,Palmyra School
33.7697222,-84.1791667,Eldridge Miller Elementary School
33.7695504,-84.1790855,Mainstreet School
33.7587174,-84.1782522,Redan High School
34.1131541,-84.1782505,Big Creek School
30.8260258,-84.1779549,Midway School (historical)
33.77,-84.1773,Eldridge L Miller Elementary School
33.0481821,-84.1763058,Graham Street School
32.0421103,-84.1762963,Gatewood School (historical)
32.752083,-84.1754698,Salem School (historical)
34.2412073,-84.1754723,Sawnee School
31.5540632,-84.1746301,Albany Vocational-Technical School
31.5746184,-84.1740747,Highland School
33.7423289,-84.1738076,Biffle Road Elementary School
33.8059385,-84.1738073,Stone Mountain Junior High School
31.6062845,-84.1737971,Northside School
33.9342689,-84.1732509,Beaver Ridge Elementary School
34.1348,-84.1728,Pinecrest Academy
34.7709198,-84.1724153,Sugar Hill School
34.1484313,-84.1710278,South Forsyth High School
31.5579521,-84.1707412,Monroe High School
33.9198247,-84.1704731,Greater Atlanta Christian School
31.5560076,-84.1704635,Southside Middle School
33.7288889,-84.1694444,Panola Way Elementary School
31.5837849,-84.1693524,Albany High School
33.8134384,-84.1685292,Stone Mountain Elementary School
31.5587854,-84.1679634,Albany Area Vocational High School
31.7321156,-84.1676867,Lee County High School
31.732949,-84.1671311,Lee County Elementary School
31.5657298,-84.1668522,Lincoln Fundamental School
33.804272,-84.1665848,Simmons School
33.8406601,-84.1663068,Silver Hill School (historical)
34.0331557,-84.1657499,Woodward North Academy
33.6956636,-84.1646404,Fairington Elementary School
31.583785,-84.1643523,Tift School
30.8754689,-84.1637882,Pine Summit School (historical)
31.5762852,-84.1624078,Broad School
31.580174,-84.1624078,Albany Academy (historical)
31.580174,-84.1624078,Flint Street Grammar School (historical)
33.4508,-84.1624,McDonough Christian Academy
31.5573966,-84.1615744,Coachman Park School
31.5685075,-84.1612966,Madison School
31.1337958,-84.1610137,North School
31.5851739,-84.1607411,McIntosh School
31.1168518,-84.1599023,South School
33.8373268,-84.1596398,Smoke Rise School
31.5851739,-84.15963,Mamie Brosnan Elementary School
31.5712853,-84.158241,Dougherty County Trainable Mental Retarded Center
31.7471155,-84.1576865,Upper School
31.1321292,-84.1576803,Merriwether Vocational School (historical)
31.1321292,-84.1568469,Hand-Rosenwald Training School (historical)
33.4295584,-84.1565845,Henry County Junior High School
31.5432303,-84.1562964,Martin Luther King Junior Middle School
31.1246294,-84.1560134,Pelham High School
34.1175,-84.1552,South Forsyth Middle School
31.5907295,-84.1549077,Albany Middle School
31.5621188,-84.154352,Martin Luther King Junior Elementary School
34.1146,-84.1541,South Forsyth Middle School
31.5468414,-84.1535186,Flintside Elementary School
33.0454048,-84.1529717,Gordon Junior College
31.9523906,-84.1529621,Nunn Industrial School (historical)
33.8917701,-84.1526946,Lilburn School
34.9586942,-84.1524138,Bruce School
33.7305556,-84.1522222,Marbut Elementary School
33.7628843,-84.1521401,Stone Mountain Christian School
34.3020401,-84.1518596,Milford School (historical)
30.9915769,-84.1501779,Pine Forest School (historical)
33.2281734,-84.1482518,Haven Chapel School (historical)
33.9223249,-84.1482496,Meadow Creek High School
31.0699084,-84.1482345,Eureka School (historical)
33.7024,-84.1481,Sparks Christian Academy
33.0351276,-84.1474158,Barnesville Academy
33.9078809,-84.1474164,Hopkins Elementary School
33.764223,-84.147221,Shadow Rock Elementary School
33.0106844,-84.1457487,Holly Grove School (historical)
33.1426222,-84.1457505,Edie Creek School (historical)
34.8836958,-84.1454697,Hemp School
32.8587458,-84.145192,Anniebel School (historical)
31.571841,-84.1449074,Hazard Training School
33.8884369,-84.1443608,Lilburn Middle School
34.0098229,-84.1443598,Duluth High School
31.5701743,-84.1437963,Albany State College
34.0042675,-84.1435264,Duluth Middle School
34.1354,-84.1428,Daves Creek Elementary School
34.214264,-84.1424149,Cumming Elementary School
34.214264,-84.1418592,Cumming School
34.1344,-84.141,Daves Creek Elementary School
31.5787853,-84.140463,Mulberry School
34.1012103,-84.1399149,Sharon School
33.8714929,-84.1396385,Arcado School
33.8296,-84.1394,Mount Carmel Christian School
34.2156529,-84.1393591,Forsyth Central High School
33.4473362,-84.1379725,McDonough Middle School
33.5939998,-84.1379724,Union School (historical)
34.0031565,-84.1371371,Hull High School
33.4509473,-84.1363057,McDonough Elementary School
32.1143309,-84.136296,New Era School (historical)
33.7453849,-84.1357507,Redan Elementary School
34.0409,-84.1345,River Trail Middle School
33.9873235,-84.1343593,B B Harris School
34.215653,-84.1343588,Otwell Middle School
33.4495584,-84.1335278,Henry County Comprehensive High School
33.5074,-84.1331,Henry County Evening Academy
31.5510081,-84.1329627,Morningside Elementary School
34.9273062,-84.1304688,Mount Olivet School
33.0559601,-84.1301933,Forsyth Road School
31.5190643,-84.1296291,Radium Springs Middle School
33.9176031,-84.129082,Minor School
34.0452866,-84.129088,Shake Rag Elementary School
34.8531411,-84.1290807,Pleasant Hill School (historical)
34.7436988,-84.1285261,Coopers Creek School (historical)
32.103498,-84.1285178,Northeast School
31.5326752,-84.1279625,Radium Springs Elementary School
33.6512207,-84.1265833,Murphy Candler School
34.04353,-84.1246248,River Trail Middle School
33.7744,-84.1245,Stephenson High School
33.5076131,-84.1238048,Union Grove School (historical)
31.0385203,-84.1235109,Pine Hill School (historical)
33.698,-84.1234,Bits and Bytes School
34.2319,-84.1229,Piedmont Learning Center
33.9382,-84.1221,Corley Elementary School
30.903246,-84.1215647,Union School (historical)
33.7733333,-84.1205556,Pine Ridge Elementary School
31.5865632,-84.1204626,Jackson Heights School
33.8866975,-84.119662,Trickum Middle School
33.707886,-84.1196388,Stoneview Elementary School
34.8136975,-84.1196364,Timber Ridge School (historical)
33.709,-84.1192,Life Academy of Georgia
